,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
218293,KOR,Asia,South Korea,2020-12-13,43484.0,718.0,760.429,587.0,7.0,5.429,839.203,13.857,14.676,11.329,0.135,0.105,1.36,179.0,3.455,,,,,,,3373243.0,24731.0,65.083,0.477,25675.0,0.495,0.0296,33.8,people tested,,,,,,,,,,,,,,57.87,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,672.60016,0.23,-1.34,12.973367
218294,KOR,Asia,South Korea,2020-12-14,44364.0,880.0,801.286,600.0,13.0,6.857,856.187,16.983,15.464,11.579,0.251,0.132,1.35,185.0,3.57,,,,,,,3395687.0,22444.0,65.516,0.433,26809.0,0.517,0.0299,33.5,people tested,,,,,,,,,,,,,,57.87,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218295,KOR,Asia,South Korea,2020-12-15,45442.0,1078.0,858.571,612.0,12.0,8.0,876.991,20.804,16.57,11.811,0.232,0.154,1.33,205.0,3.956,,,,,,,3439868.0,44181.0,66.368,0.852,31414.0,0.606,0.0273,36.6,people tested,,,,,,,,,,,,,,57.87,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218296,KOR,Asia,South Korea,2020-12-16,46453.0,1011.0,907.857,634.0,22.0,10.0,896.502,19.511,17.521,12.236,0.425,0.193,1.28,226.0,4.362,,,,,,,3487417.0,47549.0,67.286,0.917,33648.0,0.649,0.027,37.1,people tested,,,,,,,,,,,,,,57.87,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218297,KOR,Asia,South Korea,2020-12-17,47515.0,1062.0,961.286,645.0,11.0,10.429,916.998,20.496,18.552,12.448,0.212,0.201,1.25,242.0,4.67,,,,,,,3537488.0,50071.0,68.252,0.966,37270.0,0.719,0.0258,38.8,people tested,,,,,,,,,,,,,,57.87,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218298,KOR,Asia,South Korea,2020-12-18,48570.0,1055.0,976.286,659.0,14.0,11.571,937.359,20.361,18.841,12.718,0.27,0.223,1.23,246.0,4.748,,,,,,,3621287.0,83799.0,69.868,1.617,44489.0,0.858,0.0219,45.6,people tested,,,,,,,,,,,,,,57.87,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218299,KOR,Asia,South Korea,2020-12-19,49665.0,1095.0,985.571,674.0,15.0,13.429,958.491,21.133,19.021,13.008,0.289,0.259,1.21,275.0,5.307,,,,,,,3726232.0,104945.0,71.893,2.025,53960.0,1.041,0.0183,54.7,people tested,,,,,,,,,,,,,,57.87,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218300,KOR,Asia,South Korea,2020-12-20,50591.0,926.0,1015.286,698.0,24.0,15.857,976.362,17.871,19.594,13.471,0.463,0.306,1.17,278.0,5.365,,,,,,,3807972.0,81740.0,73.47,1.577,62104.0,1.198,0.0163,61.2,people tested,,,,,,,,,,,,,,57.87,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,382.00015,0.13,-4.68,7.3681636
218301,KOR,Asia,South Korea,2020-12-21,51460.0,869.0,1013.714,722.0,24.0,17.429,993.133,16.771,19.564,13.934,0.463,0.336,1.12,274.0,5.288,,,,,,,3864492.0,56520.0,74.561,1.09,66972.0,1.292,0.0151,66.1,people tested,,,,,,,,,,,,,,57.87,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218302,KOR,Asia,South Korea,2020-12-22,52550.0,1090.0,1015.429,739.0,17.0,18.143,1014.169,21.036,19.597,14.262,0.328,0.35,1.1,281.0,5.423,,,,,,,3972814.0,108322.0,76.651,2.09,76135.0,1.469,0.0133,75.0,people tested,,,,,,,,,,,,,,61.57,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218303,KOR,Asia,South Korea,2020-12-23,53533.0,983.0,1011.429,756.0,17.0,17.429,1033.14,18.971,19.52,14.59,0.328,0.336,1.09,284.0,5.481,,,,,,,4080031.0,107217.0,78.719,2.069,84659.0,1.633,0.0119,83.7,people tested,,,,,,,,,,,,,,67.13,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218304,KOR,Asia,South Korea,2020-12-24,54770.0,1237.0,1036.429,773.0,17.0,18.286,1057.013,23.873,20.002,14.918,0.328,0.353,1.12,291.0,5.616,,,,,,,4193762.0,113731.0,80.914,2.194,93753.0,1.809,0.0111,90.5,people tested,,,,,,,,,,,,,,68.98,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218305,KOR,Asia,South Korea,2020-12-25,55902.0,1132.0,1047.429,793.0,20.0,19.143,1078.86,21.847,20.214,15.304,0.386,0.369,1.09,311.0,6.002,,,,,,,4311840.0,118078.0,83.192,2.278,98650.0,1.903,0.0106,94.2,people tested,,,,,,,,,,,,,,68.98,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218306,KOR,Asia,South Korea,2020-12-26,56872.0,970.0,1029.571,808.0,15.0,19.143,1097.58,18.72,19.87,15.594,0.289,0.369,1.05,299.0,5.77,,,,,,,4376054.0,64214.0,84.431,1.239,92832.0,1.791,0.0111,90.2,people tested,,,,,,,,,,,,,,68.98,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218307,KOR,Asia,South Korea,2020-12-27,57680.0,808.0,1012.714,819.0,11.0,17.286,1113.174,15.594,19.545,15.806,0.212,0.334,1.02,293.0,5.655,,,,,,,4447176.0,71122.0,85.803,1.372,91315.0,1.762,0.0111,90.2,people tested,,,,,,,,,,,,,,68.98,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,268.40015,0.09,-1.82,5.177004
218308,KOR,Asia,South Korea,2020-12-28,58725.0,1045.0,1037.857,859.0,40.0,19.571,1133.341,20.168,20.03,16.578,0.772,0.378,1.04,295.0,5.693,,,,,,,4503323.0,56147.0,86.886,1.083,91262.0,1.761,0.0114,87.9,people tested,,,,,,,,,,,,,,68.98,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218309,KOR,Asia,South Korea,2020-12-29,59773.0,1048.0,1031.857,879.0,20.0,20.0,1153.567,20.225,19.914,16.964,0.386,0.386,0.99,330.0,6.369,,,,,,,4611708.0,108385.0,88.977,2.091,91271.0,1.761,0.0113,88.5,people tested,,,,,,,,,,,,,,68.98,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218310,KOR,Asia,South Korea,2020-12-30,60740.0,967.0,1029.571,900.0,21.0,20.571,1172.229,18.662,19.87,17.369,0.405,0.397,0.95,332.0,6.407,,,,,,,4714203.0,102495.0,90.955,1.978,90596.0,1.748,0.0114,88.0,people tested,,,,,,,,,,,,,,68.98,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218311,KOR,Asia,South Korea,2020-12-31,61769.0,1029.0,999.857,917.0,17.0,20.571,1192.088,19.859,19.296,17.697,0.328,0.397,0.92,344.0,6.639,,,,,,,4809285.0,95082.0,92.789,1.834,87932.0,1.697,0.0114,87.9,people tested,,,,,,,,,,,,,,68.98,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218312,KOR,Asia,South Korea,2021-01-01,62593.0,824.0,955.857,942.0,25.0,21.286,1207.99,15.902,18.447,18.18,0.482,0.411,0.88,354.0,6.832,,,,,,,4910461.0,101176.0,94.741,1.952,85517.0,1.65,0.0112,89.5,people tested,,,,,,,,,,,,,,60.65,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218313,KOR,Asia,South Korea,2021-01-02,63244.0,651.0,910.286,962.0,20.0,22.0,1220.554,12.564,17.568,18.566,0.386,0.425,0.88,361.0,6.967,,,,,,,4963447.0,52986.0,95.764,1.022,83913.0,1.619,0.0108,92.2,people tested,,,,,,,,,,,,,,62.04,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218314,KOR,Asia,South Korea,2021-01-03,64264.0,1020.0,940.571,981.0,19.0,23.143,1240.239,19.685,18.152,18.932,0.367,0.447,0.96,355.0,6.851,,,,,,,5037010.0,73563.0,97.183,1.419,84262.0,1.626,0.0112,89.6,people tested,,,,,,,,,,,,,,62.04,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,177.80014,0.06,-1.45,3.4304395
218315,KOR,Asia,South Korea,2021-01-04,64979.0,715.0,893.429,1007.0,26.0,21.143,1254.038,13.799,17.242,19.434,0.502,0.408,0.9,351.0,6.774,,,,,,,5096389.0,59379.0,98.329,1.146,84724.0,1.635,0.0105,94.8,people tested,,,,,,,,,,,,,,62.04,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218316,KOR,Asia,South Korea,2021-01-05,65818.0,839.0,863.571,1027.0,20.0,21.143,1270.23,16.192,16.666,19.82,0.386,0.408,0.86,386.0,7.449,,,,,,,5191657.0,95268.0,100.167,1.838,82850.0,1.598,0.0104,95.9,people tested,,,,,,,,,,,,,,67.59,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218317,KOR,Asia,South Korea,2021-01-06,66686.0,868.0,849.429,1046.0,19.0,20.857,1286.982,16.752,16.393,20.187,0.367,0.403,0.83,411.0,7.932,,,,,,,5289600.0,97943.0,102.056,1.89,82200.0,1.586,0.0103,96.8,people tested,,,,,,,,,,,,,,67.59,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218318,KOR,Asia,South Korea,2021-01-07,67358.0,672.0,798.429,1081.0,35.0,23.429,1299.951,12.969,15.409,20.862,0.675,0.452,0.78,400.0,7.72,,,,,,,5392390.0,102790.0,104.04,1.983,83301.0,1.607,0.0096,104.3,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218319,KOR,Asia,South Korea,2021-01-08,67999.0,641.0,772.286,1100.0,19.0,22.571,1312.322,12.371,14.904,21.229,0.367,0.436,0.76,404.0,7.797,,,,,,,5483517.0,91127.0,105.798,1.758,81865.0,1.579,0.0094,106.0,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218320,KOR,Asia,South Korea,2021-01-09,68664.0,665.0,774.286,1125.0,25.0,23.286,1325.155,12.834,14.943,21.712,0.482,0.449,0.77,409.0,7.893,,,,,,,5577126.0,93609.0,107.604,1.806,87668.0,1.691,0.0088,113.2,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218321,KOR,Asia,South Korea,2021-01-10,69114.0,450.0,692.857,1140.0,15.0,22.714,1333.84,8.685,13.372,22.001,0.289,0.438,0.74,401.0,7.739,,,,,,,5634074.0,56948.0,108.703,1.099,85295.0,1.646,0.0081,123.1,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-126.799866,-0.04,-4.67,-2.4464505
218322,KOR,Asia,South Korea,2021-01-11,69651.0,537.0,667.429,1165.0,25.0,22.571,1344.204,10.364,12.881,22.483,0.482,0.436,0.74,395.0,7.623,,,,,,,5676117.0,42043.0,109.514,0.811,82818.0,1.598,0.0081,124.1,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218323,KOR,Asia,South Korea,2021-01-12,70212.0,561.0,627.714,1185.0,20.0,22.571,1355.03,10.827,12.114,22.869,0.386,0.436,0.72,390.0,7.527,,,,,,,5770654.0,94537.0,111.338,1.824,82714.0,1.596,0.0076,131.8,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218324,KOR,Asia,South Korea,2021-01-13,70728.0,516.0,577.429,1195.0,10.0,21.286,1364.989,9.958,11.144,23.062,0.193,0.411,0.71,374.0,7.218,,,,,,,5863046.0,92392.0,113.12,1.783,81921.0,1.581,0.007,141.9,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218325,KOR,Asia,South Korea,2021-01-14,71241.0,513.0,554.714,1217.0,22.0,19.429,1374.889,9.9,10.706,23.487,0.425,0.375,0.75,380.0,7.334,,,,,,,5950671.0,87625.0,114.811,1.691,79754.0,1.539,0.007,143.8,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218326,KOR,Asia,South Korea,2021-01-15,71820.0,579.0,545.857,1236.0,19.0,19.429,1386.063,11.174,10.535,23.854,0.367,0.375,0.79,374.0,7.218,,,,,,,6035060.0,84389.0,116.439,1.628,78792.0,1.52,0.0069,144.3,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218327,KOR,Asia,South Korea,2021-01-16,72340.0,520.0,525.143,1249.0,13.0,17.714,1396.099,10.036,10.135,24.105,0.251,0.342,0.79,360.0,6.948,,,,,,,6122866.0,87806.0,118.133,1.694,77963.0,1.504,0.0067,148.5,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218328,KOR,Asia,South Korea,2021-01-17,72729.0,389.0,516.429,1264.0,15.0,17.714,1403.606,7.507,9.967,24.394,0.289,0.342,0.76,352.0,6.793,,,,,,,6168702.0,45836.0,119.018,0.884,76375.0,1.474,0.0068,147.9,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-351.99988,-0.11,-3.43,-6.7914133
218329,KOR,Asia,South Korea,2021-01-18,73115.0,386.0,494.857,1283.0,19.0,16.857,1411.056,7.449,9.55,24.761,0.367,0.325,0.73,343.0,6.62,,,,,,,6206682.0,37980.0,119.75,0.733,75795.0,1.462,0.0065,153.2,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218330,KOR,Asia,South Korea,2021-01-19,73518.0,403.0,472.286,1300.0,17.0,16.429,1418.833,7.778,9.115,25.089,0.328,0.317,0.69,335.0,6.465,,,,,,,6279384.0,72702.0,121.153,1.403,72676.0,1.402,0.0065,153.9,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218331,KOR,Asia,South Korea,2021-01-20,73918.0,400.0,455.714,1316.0,16.0,17.286,1426.553,7.72,8.795,25.398,0.309,0.334,0.69,323.0,6.234,,,,,,,6351131.0,71747.0,122.537,1.384,69726.0,1.345,0.0065,153.0,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218332,KOR,Asia,South Korea,2021-01-21,74262.0,344.0,431.571,1328.0,12.0,15.857,1433.192,6.639,8.329,25.629,0.232,0.306,0.73,317.0,6.118,,,,,,,6417231.0,66100.0,123.813,1.275,66651.0,1.286,0.0065,154.4,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218333,KOR,Asia,South Korea,2021-01-22,74692.0,430.0,410.286,1337.0,9.0,14.429,1441.491,8.299,7.918,25.803,0.174,0.278,0.8,299.0,5.77,,,,,,,6482880.0,65649.0,125.079,1.267,63974.0,1.234,0.0064,155.9,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218334,KOR,Asia,South Korea,2021-01-23,75084.0,392.0,392.0,1349.0,12.0,14.286,1449.056,7.565,7.565,26.035,0.232,0.276,0.87,297.0,5.732,,,,,,,6557064.0,74184.0,126.511,1.431,62028.0,1.197,0.0063,158.2,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218335,KOR,Asia,South Korea,2021-01-24,75521.0,437.0,398.857,1360.0,11.0,13.714,1457.49,8.434,7.698,26.247,0.212,0.265,0.94,282.0,5.442,,,,,,,6594709.0,37645.0,127.237,0.726,60858.0,1.174,0.0066,152.6,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-681.9999,-0.21,-5.06,-13.158365
218336,KOR,Asia,South Korea,2021-01-25,75875.0,354.0,394.286,1371.0,11.0,12.571,1464.321,6.832,7.609,26.459,0.212,0.243,0.94,275.0,5.307,,,,,,,6624071.0,29362.0,127.803,0.567,59627.0,1.15,0.0066,151.2,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218337,KOR,Asia,South Korea,2021-01-26,76429.0,554.0,415.857,1378.0,7.0,11.143,1475.013,10.692,8.026,26.594,0.135,0.215,0.98,270.0,5.211,,,,,,,6695112.0,71041.0,129.174,1.371,59390.0,1.146,0.007,142.8,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218338,KOR,Asia,South Korea,2021-01-27,76926.0,497.0,429.714,1386.0,8.0,10.0,1484.605,9.592,8.293,26.749,0.154,0.193,0.96,270.0,5.211,,,,,,,6763616.0,68504.0,130.496,1.322,58926.0,1.137,0.0073,137.1,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218339,KOR,Asia,South Korea,2021-01-28,77395.0,469.0,447.571,1399.0,13.0,10.143,1493.656,9.051,8.638,26.999,0.251,0.196,0.95,251.0,4.844,,,,,,,6841266.0,77650.0,131.994,1.498,60576.0,1.169,0.0074,135.3,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218340,KOR,Asia,South Korea,2021-01-29,77850.0,455.0,451.143,1414.0,15.0,11.0,1502.437,8.781,8.707,27.289,0.289,0.212,0.92,239.0,4.612,,,,,,,6909687.0,68421.0,133.314,1.32,60972.0,1.176,0.0074,135.2,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218341,KOR,Asia,South Korea,2021-01-30,78205.0,355.0,445.857,1420.0,6.0,10.143,1509.288,6.851,8.605,27.405,0.116,0.196,0.88,231.0,4.458,,,,,,,6986851.0,77164.0,134.803,1.489,61398.0,1.185,0.0073,137.7,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218342,KOR,Asia,South Korea,2021-01-31,78508.0,303.0,426.714,1425.0,5.0,9.286,1515.136,5.848,8.235,27.501,0.096,0.179,0.87,229.0,4.42,,,,,,,7035651.0,48800.0,135.744,0.942,62992.0,1.215,0.0068,147.6,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-1285.7998,-0.38,-9.37,-24.807957
218343,KOR,Asia,South Korea,2021-02-01,78844.0,336.0,424.143,1435.0,10.0,9.143,1521.621,6.485,8.186,27.694,0.193,0.176,0.9,225.0,4.342,,,,,,,7069302.0,33651.0,136.394,0.649,63604.0,1.227,0.0067,150.0,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218344,KOR,Asia,South Korea,2021-02-02,79311.0,467.0,411.714,1441.0,6.0,9.0,1530.633,9.013,7.946,27.81,0.116,0.174,0.91,224.0,4.323,,,,,,,7151154.0,81852.0,137.973,1.579,65149.0,1.257,0.0063,158.2,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218345,KOR,Asia,South Korea,2021-02-03,79762.0,451.0,405.143,1448.0,7.0,8.857,1539.337,8.704,7.819,27.945,0.135,0.171,0.91,220.0,4.246,,,,,,,7224997.0,73843.0,139.398,1.425,65912.0,1.272,0.0061,162.7,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218346,KOR,Asia,South Korea,2021-02-04,80131.0,369.0,390.857,1459.0,11.0,8.571,1546.459,7.121,7.543,28.157,0.212,0.165,0.9,211.0,4.072,,,,,,,7299141.0,74144.0,140.828,1.431,65411.0,1.262,0.006,167.4,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218347,KOR,Asia,South Korea,2021-02-05,80524.0,393.0,382.0,1464.0,5.0,7.143,1554.043,7.585,7.372,28.254,0.096,0.138,0.91,200.0,3.86,,,,,,,7371593.0,72452.0,142.226,1.398,65987.0,1.273,0.0058,172.7,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218348,KOR,Asia,South Korea,2021-02-06,80896.0,372.0,384.429,1471.0,7.0,7.286,1561.222,7.179,7.419,28.389,0.135,0.141,0.92,197.0,3.802,,,,,,,7450174.0,78581.0,143.742,1.516,66189.0,1.277,0.0058,172.2,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218349,KOR,Asia,South Korea,2021-02-07,81185.0,289.0,382.429,1474.0,3.0,7.0,1566.8,5.577,7.381,28.447,0.058,0.135,0.92,190.0,3.667,,,,,,,7494481.0,44307.0,144.597,0.855,65547.0,1.265,0.0058,171.4,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-1658.9998,-0.49,-5.79,-32.0084
218350,KOR,Asia,South Korea,2021-02-08,81487.0,302.0,377.571,1482.0,8.0,6.714,1572.628,5.828,7.287,28.601,0.154,0.13,0.94,188.0,3.628,,,,,,,7529444.0,34963.0,145.272,0.675,65735.0,1.268,0.0057,174.1,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218351,KOR,Asia,South Korea,2021-02-09,81930.0,443.0,374.143,1486.0,4.0,6.429,1581.178,8.55,7.221,28.679,0.077,0.124,0.98,189.0,3.648,,,,,,,7612386.0,82942.0,146.872,1.6,65890.0,1.271,0.0057,176.1,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218352,KOR,Asia,South Korea,2021-02-10,82434.0,504.0,381.714,1496.0,10.0,6.857,1590.904,9.727,7.367,28.871,0.193,0.132,1.02,184.0,3.551,,,,,,,7689677.0,77291.0,148.363,1.491,66383.0,1.281,0.0058,173.9,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218353,KOR,Asia,South Korea,2021-02-11,82837.0,403.0,386.571,1507.0,11.0,6.857,1598.682,7.778,7.46,29.084,0.212,0.132,0.99,170.0,3.281,,,,,,,7770937.0,81260.0,149.931,1.568,67399.0,1.3,0.0057,174.4,people tested,,,,,,,,,,,,,,63.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
